,longitude,latitude,hour,type,updated_subtype,count
49846,-87.63,41.83,20:00,JAM,MODERATE_TRAFFIC,5
49847,-87.63,41.83,20:00,JAM,STAND_STILL_TRAFFIC,94
49848,-87.63,41.83,20:00,JAM,Unclassified,26
49849,-87.63,41.83,20:00,ROAD_CLOSED,Unclassified,2
49850,-87.63,41.83,21:00,ACCIDENT,MAJOR,2
49851,-87.63,41.83,21:00,ACCIDENT,MINOR,2
49852,-87.63,41.83,21:00,ACCIDENT,Unclassified,14
49853,-87.63,41.83,21:00,HAZARD,ON_ROAD,49
49854,-87.63,41.83,21:00,HAZARD,ON_SHOULDER,175
49855,-87.63,41.83,21:00,HAZARD,WEATHER,5
49856,-87.63,41.83,21:00,JAM,HEAVY_TRAFFIC,137
49857,-87.63,41.83,21:00,JAM,MODERATE_TRAFFIC,2
49858,-87.63,41.83,21:00,JAM,STAND_STILL_TRAFFIC,62
49859,-87.63,41.83,21:00,JAM,Unclassified,18
49860,-87.63,41.83,21:00,ROAD_CLOSED,CLOSED_CONSTRUCTION,1
49861,-87.63,41.83,21:00,ROAD_CLOSED,Unclassified,1
49862,-87.63,41.83,22:00,ACCIDENT,MAJOR,1
49863,-87.63,41.83,22:00,ACCIDENT,MINOR,1
49864,-87.63,41.83,22:00,ACCIDENT,Unclassified,5
49865,-87.63,41.83,22:00,HAZARD,ON_ROAD,34
49866,-87.63,41.83,22:00,HAZARD,ON_SHOULDER,151
49867,-87.63,41.83,22:00,HAZARD,WEATHER,1
49868,-87.63,41.83,22:00,JAM,HEAVY_TRAFFIC,62
49869,-87.63,41.83,22:00,JAM,MODERATE_TRAFFIC,5
49870,-87.63,41.83,22:00,JAM,STAND_STILL_TRAFFIC,52
49871,-87.63,41.83,22:00,JAM,Unclassified,28
49872,-87.63,41.83,23:00,ACCIDENT,MAJOR,5
49873,-87.63,41.83,23:00,ACCIDENT,Unclassified,5
49874,-87.63,41.83,23:00,HAZARD,ON_ROAD,35
49875,-87.63,41.83,23:00,HAZARD,ON_SHOULDER,166
49876,-87.63,41.83,23:00,JAM,HEAVY_TRAFFIC,57
49877,-87.63,41.83,23:00,JAM,MODERATE_TRAFFIC,2
49878,-87.63,41.83,23:00,JAM,STAND_STILL_TRAFFIC,38
49879,-87.63,41.83,23:00,JAM,Unclassified,24
49880,-87.63,41.83,23:00,ROAD_CLOSED,Unclassified,3
49881,-87.63,41.84,00:00,ACCIDENT,MAJOR,4
49882,-87.63,41.84,00:00,ACCIDENT,Unclassified,10
49883,-87.63,41.84,00:00,HAZARD,ON_ROAD,41
49884,-87.63,41.84,00:00,HAZARD,ON_SHOULDER,145
49885,-87.63,41.84,00:00,JAM,HEAVY_TRAFFIC,46
49886,-87.63,41.84,00:00,JAM,MODERATE_TRAFFIC,5
49887,-87.63,41.84,00:00,JAM,STAND_STILL_TRAFFIC,26
49888,-87.63,41.84,00:00,JAM,Unclassified,18
49889,-87.63,41.84,00:00,ROAD_CLOSED,CLOSED_EVENT,216
49890,-87.63,41.84,00:00,ROAD_CLOSED,Unclassified,13
49891,-87.63,41.84,01:00,ACCIDENT,MAJOR,1
49892,-87.63,41.84,01:00,ACCIDENT,MINOR,1
49893,-87.63,41.84,01:00,ACCIDENT,Unclassified,7
49894,-87.63,41.84,01:00,HAZARD,ON_ROAD,41
49895,-87.63,41.84,01:00,HAZARD,ON_SHOULDER,113
49896,-87.63,41.84,01:00,HAZARD,Unclassified,3
49897,-87.63,41.84,01:00,HAZARD,WEATHER,1
49898,-87.63,41.84,01:00,JAM,HEAVY_TRAFFIC,22
49899,-87.63,41.84,01:00,JAM,MODERATE_TRAFFIC,1
49900,-87.63,41.84,01:00,JAM,STAND_STILL_TRAFFIC,12
49901,-87.63,41.84,01:00,JAM,Unclassified,10
49902,-87.63,41.84,01:00,ROAD_CLOSED,CLOSED_EVENT,213
49903,-87.63,41.84,01:00,ROAD_CLOSED,Unclassified,10
49904,-87.63,41.84,02:00,ACCIDENT,MAJOR,5
49905,-87.63,41.84,02:00,ACCIDENT,Unclassified,7
49906,-87.63,41.84,02:00,HAZARD,ON_ROAD,33
49907,-87.63,41.84,02:00,HAZARD,ON_SHOULDER,98
49908,-87.63,41.84,02:00,HAZARD,Unclassified,2
49909,-87.63,41.84,02:00,JAM,HEAVY_TRAFFIC,21
49910,-87.63,41.84,02:00,JAM,MODERATE_TRAFFIC,1
49911,-87.63,41.84,02:00,JAM,STAND_STILL_TRAFFIC,11
49912,-87.63,41.84,02:00,JAM,Unclassified,8
49913,-87.63,41.84,02:00,ROAD_CLOSED,CLOSED_CONSTRUCTION,1
49914,-87.63,41.84,02:00,ROAD_CLOSED,CLOSED_EVENT,192
49915,-87.63,41.84,02:00,ROAD_CLOSED,Unclassified,5
49916,-87.63,41.84,03:00,ACCIDENT,MAJOR,8
49917,-87.63,41.84,03:00,ACCIDENT,MINOR,1
49918,-87.63,41.84,03:00,ACCIDENT,Unclassified,9
49919,-87.63,41.84,03:00,HAZARD,ON_ROAD,25
49920,-87.63,41.84,03:00,HAZARD,ON_SHOULDER,90
49921,-87.63,41.84,03:00,HAZARD,Unclassified,1
49922,-87.63,41.84,03:00,HAZARD,WEATHER,3
49923,-87.63,41.84,03:00,JAM,HEAVY_TRAFFIC,15
49924,-87.63,41.84,03:00,JAM,STAND_STILL_TRAFFIC,6
49925,-87.63,41.84,03:00,JAM,Unclassified,5
49926,-87.63,41.84,03:00,ROAD_CLOSED,CLOSED_EVENT,188
49927,-87.63,41.84,03:00,ROAD_CLOSED,Unclassified,1
49928,-87.63,41.84,04:00,ACCIDENT,MAJOR,6
49929,-87.63,41.84,04:00,ACCIDENT,MINOR,2
49930,-87.63,41.84,04:00,ACCIDENT,Unclassified,6
49931,-87.63,41.84,04:00,HAZARD,ON_ROAD,28
49932,-87.63,41.84,04:00,HAZARD,ON_SHOULDER,79
49933,-87.63,41.84,04:00,HAZARD,Unclassified,3
49934,-87.63,41.84,04:00,HAZARD,WEATHER,1
49935,-87.63,41.84,04:00,JAM,HEAVY_TRAFFIC,9
49936,-87.63,41.84,04:00,JAM,STAND_STILL_TRAFFIC,2
49937,-87.63,41.84,04:00,JAM,Unclassified,3
49938,-87.63,41.84,04:00,ROAD_CLOSED,CLOSED_EVENT,219
49939,-87.63,41.84,04:00,ROAD_CLOSED,Unclassified,1
49940,-87.63,41.84,05:00,ACCIDENT,MAJOR,2
49941,-87.63,41.84,05:00,ACCIDENT,MINOR,1
49942,-87.63,41.84,05:00,ACCIDENT,Unclassified,2
49943,-87.63,41.84,05:00,HAZARD,ON_ROAD,29
49944,-87.63,41.84,05:00,HAZARD,ON_SHOULDER,45
49945,-87.63,41.84,05:00,HAZARD,Unclassified,7
49946,-87.63,41.84,05:00,HAZARD,WEATHER,3
49947,-87.63,41.84,05:00,JAM,HEAVY_TRAFFIC,2
49948,-87.63,41.84,05:00,JAM,STAND_STILL_TRAFFIC,3
49949,-87.63,41.84,05:00,ROAD_CLOSED,CLOSED_EVENT,220
49950,-87.63,41.84,05:00,ROAD_CLOSED,Unclassified,1
49951,-87.63,41.84,06:00,ACCIDENT,MAJOR,3
49952,-87.63,41.84,06:00,ACCIDENT,Unclassified,8
49953,-87.63,41.84,06:00,HAZARD,ON_ROAD,24
49954,-87.63,41.84,06:00,HAZARD,ON_SHOULDER,33
49955,-87.63,41.84,06:00,HAZARD,Unclassified,3
49956,-87.63,41.84,06:00,JAM,HEAVY_TRAFFIC,1
49957,-87.63,41.84,06:00,JAM,STAND_STILL_TRAFFIC,4
49958,-87.63,41.84,06:00,ROAD_CLOSED,CLOSED_EVENT,198
49959,-87.63,41.84,07:00,ACCIDENT,MAJOR,4
49960,-87.63,41.84,07:00,ACCIDENT,Unclassified,9
49961,-87.63,41.84,07:00,HAZARD,ON_ROAD,12
49962,-87.63,41.84,07:00,HAZARD,ON_SHOULDER,28
49963,-87.63,41.84,07:00,HAZARD,Unclassified,3
49964,-87.63,41.84,07:00,JAM,HEAVY_TRAFFIC,1
49965,-87.63,41.84,07:00,JAM,STAND_STILL_TRAFFIC,1
49966,-87.63,41.84,07:00,JAM,Unclassified,1
49967,-87.63,41.84,07:00,ROAD_CLOSED,CLOSED_EVENT,187
49968,-87.63,41.84,08:00,ACCIDENT,MAJOR,5
49969,-87.63,41.84,08:00,ACCIDENT,Unclassified,5
49970,-87.63,41.84,08:00,HAZARD,ON_ROAD,12
49971,-87.63,41.84,08:00,HAZARD,ON_SHOULDER,18
49972,-87.63,41.84,08:00,HAZARD,Unclassified,3
49973,-87.63,41.84,08:00,HAZARD,WEATHER,1
49974,-87.63,41.84,08:00,JAM,HEAVY_TRAFFIC,2
49975,-87.63,41.84,08:00,ROAD_CLOSED,CLOSED_EVENT,219
49976,-87.63,41.84,09:00,ACCIDENT,MAJOR,2
49977,-87.63,41.84,09:00,ACCIDENT,MINOR,1
49978,-87.63,41.84,09:00,ACCIDENT,Unclassified,9
49979,-87.63,41.84,09:00,HAZARD,ON_ROAD,18
49980,-87.63,41.84,09:00,HAZARD,ON_SHOULDER,38
49981,-87.63,41.84,09:00,HAZARD,Unclassified,8
49982,-87.63,41.84,09:00,HAZARD,WEATHER,2
49983,-87.63,41.84,09:00,JAM,STAND_STILL_TRAFFIC,3
49984,-87.63,41.84,09:00,ROAD_CLOSED,CLOSED_EVENT,218
49985,-87.63,41.84,10:00,ACCIDENT,MAJOR,3
49986,-87.63,41.84,10:00,ACCIDENT,Unclassified,10
49987,-87.63,41.84,10:00,HAZARD,ON_ROAD,42
49988,-87.63,41.84,10:00,HAZARD,ON_SHOULDER,62
49989,-87.63,41.84,10:00,HAZARD,Unclassified,4
49990,-87.63,41.84,10:00,JAM,HEAVY_TRAFFIC,57
49991,-87.63,41.84,10:00,JAM,MODERATE_TRAFFIC,1
49992,-87.63,41.84,10:00,JAM,STAND_STILL_TRAFFIC,13
49993,-87.63,41.84,10:00,JAM,Unclassified,18
49994,-87.63,41.84,10:00,ROAD_CLOSED,CLOSED_EVENT,191
49995,-87.63,41.84,11:00,ACCIDENT,MAJOR,9
49996,-87.63,41.84,11:00,ACCIDENT,Unclassified,19
49997,-87.63,41.84,11:00,HAZARD,ON_ROAD,67
49998,-87.63,41.84,11:00,HAZARD,ON_SHOULDER,118
49999,-87.63,41.84,11:00,HAZARD,Unclassified,4
50000,-87.63,41.84,11:00,HAZARD,WEATHER,2
50001,-87.63,41.84,11:00,JAM,HEAVY_TRAFFIC,81
50002,-87.63,41.84,11:00,JAM,MODERATE_TRAFFIC,2
50003,-87.63,41.84,11:00,JAM,STAND_STILL_TRAFFIC,34
50004,-87.63,41.84,11:00,JAM,Unclassified,19
50005,-87.63,41.84,11:00,ROAD_CLOSED,CLOSED_EVENT,186
50006,-87.63,41.84,11:00,ROAD_CLOSED,Unclassified,1
50007,-87.63,41.84,12:00,ACCIDENT,MAJOR,4
50008,-87.63,41.84,12:00,ACCIDENT,Unclassified,13
50009,-87.63,41.84,12:00,HAZARD,ON_ROAD,68
50010,-87.63,41.84,12:00,HAZARD,ON_SHOULDER,158
50011,-87.63,41.84,12:00,HAZARD,Unclassified,3
50012,-87.63,41.84,12:00,HAZARD,WEATHER,2
50013,-87.63,41.84,12:00,JAM,HEAVY_TRAFFIC,80
50014,-87.63,41.84,12:00,JAM,MODERATE_TRAFFIC,2
50015,-87.63,41.84,12:00,JAM,STAND_STILL_TRAFFIC,55
50016,-87.63,41.84,12:00,JAM,Unclassified,15
50017,-87.63,41.84,12:00,ROAD_CLOSED,CLOSED_EVENT,215
50018,-87.63,41.84,12:00,ROAD_CLOSED,Unclassified,14
50019,-87.63,41.84,13:00,ACCIDENT,MAJOR,8
50020,-87.63,41.84,13:00,ACCIDENT,MINOR,3
50021,-87.63,41.84,13:00,ACCIDENT,Unclassified,12
50022,-87.63,41.84,13:00,HAZARD,ON_ROAD,90
50023,-87.63,41.84,13:00,HAZARD,ON_SHOULDER,201
50024,-87.63,41.84,13:00,HAZARD,Unclassified,3
50025,-87.63,41.84,13:00,HAZARD,WEATHER,1
50026,-87.63,41.84,13:00,JAM,HEAVY_TRAFFIC,66
50027,-87.63,41.84,13:00,JAM,MODERATE_TRAFFIC,2
50028,-87.63,41.84,13:00,JAM,STAND_STILL_TRAFFIC,37
50029,-87.63,41.84,13:00,JAM,Unclassified,13
50030,-87.63,41.84,13:00,ROAD_CLOSED,CLOSED_EVENT,217
50031,-87.63,41.84,13:00,ROAD_CLOSED,Unclassified,11
50032,-87.63,41.84,14:00,ACCIDENT,MAJOR,4
50033,-87.63,41.84,14:00,ACCIDENT,Unclassified,18
50034,-87.63,41.84,14:00,HAZARD,ON_ROAD,77
50035,-87.63,41.84,14:00,HAZARD,ON_SHOULDER,221
50036,-87.63,41.84,14:00,HAZARD,Unclassified,2
50037,-87.63,41.84,14:00,HAZARD,WEATHER,3
50038,-87.63,41.84,14:00,JAM,HEAVY_TRAFFIC,74
50039,-87.63,41.84,14:00,JAM,MODERATE_TRAFFIC,2
50040,-87.63,41.84,14:00,JAM,STAND_STILL_TRAFFIC,42
50041,-87.63,41.84,14:00,JAM,Unclassified,22
50042,-87.63,41.84,14:00,ROAD_CLOSED,CLOSED_EVENT,192
50043,-87.63,41.84,14:00,ROAD_CLOSED,Unclassified,10
50044,-87.63,41.84,15:00,ACCIDENT,MAJOR,6
50045,-87.63,41.84,15:00,ACCIDENT,MINOR,2
50046,-87.63,41.84,15:00,ACCIDENT,Unclassified,8
50047,-87.63,41.84,15:00,HAZARD,ON_ROAD,69
50048,-87.63,41.84,15:00,HAZARD,ON_SHOULDER,259
50049,-87.63,41.84,15:00,HAZARD,Unclassified,3
50050,-87.63,41.84,15:00,JAM,HEAVY_TRAFFIC,85
50051,-87.63,41.84,15:00,JAM,MODERATE_TRAFFIC,2
50052,-87.63,41.84,15:00,JAM,STAND_STILL_TRAFFIC,53
50053,-87.63,41.84,15:00,JAM,Unclassified,38
50054,-87.63,41.84,15:00,ROAD_CLOSED,CLOSED_EVENT,191
50055,-87.63,41.84,15:00,ROAD_CLOSED,Unclassified,4
50056,-87.63,41.84,16:00,ACCIDENT,MAJOR,4
50057,-87.63,41.84,16:00,ACCIDENT,MINOR,1
50058,-87.63,41.84,16:00,ACCIDENT,Unclassified,9
50059,-87.63,41.84,16:00,HAZARD,ON_ROAD,67
50060,-87.63,41.84,16:00,HAZARD,ON_SHOULDER,187
50061,-87.63,41.84,16:00,HAZARD,Unclassified,1
50062,-87.63,41.84,16:00,HAZARD,WEATHER,4
50063,-87.63,41.84,16:00,JAM,HEAVY_TRAFFIC,81
50064,-87.63,41.84,16:00,JAM,MODERATE_TRAFFIC,2
50065,-87.63,41.84,16:00,JAM,STAND_STILL_TRAFFIC,38
50066,-87.63,41.84,16:00,JAM,Unclassified,30
50067,-87.63,41.84,16:00,ROAD_CLOSED,CLOSED_EVENT,249
50068,-87.63,41.84,16:00,ROAD_CLOSED,Unclassified,6
50069,-87.63,41.84,17:00,ACCIDENT,MAJOR,7
50070,-87.63,41.84,17:00,ACCIDENT,Unclassified,15
50071,-87.63,41.84,17:00,HAZARD,ON_ROAD,72
50072,-87.63,41.84,17:00,HAZARD,ON_SHOULDER,215
50073,-87.63,41.84,17:00,HAZARD,WEATHER,2
50074,-87.63,41.84,17:00,JAM,HEAVY_TRAFFIC,86
50075,-87.63,41.84,17:00,JAM,MODERATE_TRAFFIC,2
50076,-87.63,41.84,17:00,JAM,STAND_STILL_TRAFFIC,61
50077,-87.63,41.84,17:00,JAM,Unclassified,25
50078,-87.63,41.84,17:00,ROAD_CLOSED,CLOSED_EVENT,218
50079,-87.63,41.84,17:00,ROAD_CLOSED,Unclassified,5
50080,-87.63,41.84,18:00,ACCIDENT,MAJOR,1
50081,-87.63,41.84,18:00,ACCIDENT,MINOR,4
50082,-87.63,41.84,18:00,ACCIDENT,Unclassified,15
50083,-87.63,41.84,18:00,HAZARD,ON_ROAD,64
50084,-87.63,41.84,18:00,HAZARD,ON_SHOULDER,219
50085,-87.63,41.84,18:00,HAZARD,WEATHER,2
50086,-87.63,41.84,18:00,JAM,HEAVY_TRAFFIC,103
50087,-87.63,41.84,18:00,JAM,MODERATE_TRAFFIC,4
50088,-87.63,41.84,18:00,JAM,STAND_STILL_TRAFFIC,61
50089,-87.63,41.84,18:00,JAM,Unclassified,34
50090,-87.63,41.84,18:00,ROAD_CLOSED,CLOSED_EVENT,198
50091,-87.63,41.84,19:00,ACCIDENT,MAJOR,3
50092,-87.63,41.84,19:00,ACCIDENT,MINOR,3
50093,-87.63,41.84,19:00,ACCIDENT,Unclassified,17
50094,-87.63,41.84,19:00,HAZARD,ON_ROAD,76
50095,-87.63,41.84,19:00,HAZARD,ON_SHOULDER,227
50096,-87.63,41.84,19:00,HAZARD,Unclassified,1
50097,-87.63,41.84,19:00,HAZARD,WEATHER,2
50098,-87.63,41.84,19:00,JAM,HEAVY_TRAFFIC,153
50099,-87.63,41.84,19:00,JAM,MODERATE_TRAFFIC,3
50100,-87.63,41.84,19:00,JAM,STAND_STILL_TRAFFIC,94
50101,-87.63,41.84,19:00,JAM,Unclassified,45
50102,-87.63,41.84,19:00,ROAD_CLOSED,CLOSED_EVENT,222
50103,-87.63,41.84,19:00,ROAD_CLOSED,Unclassified,2
50104,-87.63,41.84,20:00,ACCIDENT,MAJOR,11
50105,-87.63,41.84,20:00,ACCIDENT,MINOR,3
50106,-87.63,41.84,20:00,ACCIDENT,Unclassified,20
50107,-87.63,41.84,20:00,HAZARD,ON_ROAD,84
50108,-87.63,41.84,20:00,HAZARD,ON_SHOULDER,221
50109,-87.63,41.84,20:00,HAZARD,WEATHER,2
50110,-87.63,41.84,20:00,JAM,HEAVY_TRAFFIC,197
50111,-87.63,41.84,20:00,JAM,MODERATE_TRAFFIC,4
50112,-87.63,41.84,20:00,JAM,STAND_STILL_TRAFFIC,124
50113,-87.63,41.84,20:00,JAM,Unclassified,36
50114,-87.63,41.84,20:00,ROAD_CLOSED,CLOSED_EVENT,224
50115,-87.63,41.84,20:00,ROAD_CLOSED,Unclassified,4
50116,-87.63,41.84,21:00,ACCIDENT,MAJOR,11
50117,-87.63,41.84,21:00,ACCIDENT,MINOR,2
50118,-87.63,41.84,21:00,ACCIDENT,Unclassified,18
50119,-87.63,41.84,21:00,HAZARD,ON_ROAD,78
50120,-87.63,41.84,21:00,HAZARD,ON_SHOULDER,233
50121,-87.63,41.84,21:00,JAM,HEAVY_TRAFFIC,204
50122,-87.63,41.84,21:00,JAM,MODERATE_TRAFFIC,2
50123,-87.63,41.84,21:00,JAM,STAND_STILL_TRAFFIC,111
50124,-87.63,41.84,21:00,JAM,Unclassified,37
50125,-87.63,41.84,21:00,ROAD_CLOSED,CLOSED_EVENT,226
50126,-87.63,41.84,21:00,ROAD_CLOSED,Unclassified,14
50127,-87.63,41.84,22:00,ACCIDENT,MAJOR,5
50128,-87.63,41.84,22:00,ACCIDENT,MINOR,1
50129,-87.63,41.84,22:00,ACCIDENT,Unclassified,11
50130,-87.63,41.84,22:00,HAZARD,ON_ROAD,56
50131,-87.63,41.84,22:00,HAZARD,ON_SHOULDER,219
50132,-87.63,41.84,22:00,JAM,HEAVY_TRAFFIC,139
50133,-87.63,41.84,22:00,JAM,MODERATE_TRAFFIC,2
50134,-87.63,41.84,22:00,JAM,STAND_STILL_TRAFFIC,91
50135,-87.63,41.84,22:00,JAM,Unclassified,40
50136,-87.63,41.84,22:00,ROAD_CLOSED,CLOSED_EVENT,191
50137,-87.63,41.84,22:00,ROAD_CLOSED,Unclassified,8
50138,-87.63,41.84,23:00,ACCIDENT,MAJOR,3
50139,-87.63,41.84,23:00,ACCIDENT,MINOR,1
50140,-87.63,41.84,23:00,ACCIDENT,Unclassified,11
50141,-87.63,41.84,23:00,HAZARD,ON_ROAD,49
50142,-87.63,41.84,23:00,HAZARD,ON_SHOULDER,161
50143,-87.63,41.84,23:00,HAZARD,Unclassified,2
50144,-87.63,41.84,23:00,JAM,HEAVY_TRAFFIC,64
50145,-87.63,41.84,23:00,JAM,MODERATE_TRAFFIC,2
50146,-87.63,41.84,23:00,JAM,STAND_STILL_TRAFFIC,40
50147,-87.63,41.84,23:00,JAM,Unclassified,19
50148,-87.63,41.84,23:00,ROAD_CLOSED,CLOSED_EVENT,184
50149,-87.63,41.84,23:00,ROAD_CLOSED,Unclassified,9
50150,-87.63,41.85,00:00,ACCIDENT,MAJOR,3
50151,-87.63,41.85,00:00,ACCIDENT,MINOR,3
50152,-87.63,41.85,00:00,ACCIDENT,Unclassified,8
50153,-87.63,41.85,00:00,HAZARD,ON_ROAD,28
50154,-87.63,41.85,00:00,HAZARD,ON_SHOULDER,116
50155,-87.63,41.85,00:00,HAZARD,Unclassified,1
50156,-87.63,41.85,00:00,HAZARD,WEATHER,1
50157,-87.63,41.85,00:00,JAM,HEAVY_TRAFFIC,32
50158,-87.63,41.85,00:00,JAM,STAND_STILL_TRAFFIC,36
50159,-87.63,41.85,00:00,JAM,Unclassified,14
50160,-87.63,41.85,00:00,ROAD_CLOSED,Unclassified,1
50161,-87.63,41.85,01:00,ACCIDENT,MAJOR,6
50162,-87.63,41.85,01:00,ACCIDENT,Unclassified,7
50163,-87.63,41.85,01:00,HAZARD,ON_ROAD,26
50164,-87.63,41.85,01:00,HAZARD,ON_SHOULDER,67
50165,-87.63,41.85,01:00,HAZARD,Unclassified,1
50166,-87.63,41.85,01:00,JAM,HEAVY_TRAFFIC,9
50167,-87.63,41.85,01:00,JAM,STAND_STILL_TRAFFIC,12
50168,-87.63,41.85,01:00,JAM,Unclassified,6
50169,-87.63,41.85,01:00,ROAD_CLOSED,CLOSED_EVENT,2
50170,-87.63,41.85,01:00,ROAD_CLOSED,Unclassified,3
50171,-87.63,41.85,02:00,ACCIDENT,MAJOR,1
50172,-87.63,41.85,02:00,ACCIDENT,MINOR,2
50173,-87.63,41.85,02:00,ACCIDENT,Unclassified,4
50174,-87.63,41.85,02:00,HAZARD,ON_ROAD,20
50175,-87.63,41.85,02:00,HAZARD,ON_SHOULDER,52
50176,-87.63,41.85,02:00,HAZARD,Unclassified,8
50177,-87.63,41.85,02:00,HAZARD,WEATHER,1
50178,-87.63,41.85,02:00,JAM,HEAVY_TRAFFIC,11
50179,-87.63,41.85,02:00,JAM,STAND_STILL_TRAFFIC,11
50180,-87.63,41.85,02:00,JAM,Unclassified,8
50181,-87.63,41.85,03:00,ACCIDENT,MAJOR,4
50182,-87.63,41.85,03:00,ACCIDENT,Unclassified,4
50183,-87.63,41.85,03:00,HAZARD,ON_ROAD,29
50184,-87.63,41.85,03:00,HAZARD,ON_SHOULDER,61
50185,-87.63,41.85,03:00,HAZARD,Unclassified,1
50186,-87.63,41.85,03:00,HAZARD,WEATHER,3
50187,-87.63,41.85,03:00,JAM,HEAVY_TRAFFIC,16
50188,-87.63,41.85,03:00,JAM,MODERATE_TRAFFIC,1
50189,-87.63,41.85,03:00,JAM,STAND_STILL_TRAFFIC,7
50190,-87.63,41.85,03:00,JAM,Unclassified,7
50191,-87.63,41.85,04:00,ACCIDENT,MAJOR,5
50192,-87.63,41.85,04:00,ACCIDENT,Unclassified,6
50193,-87.63,41.85,04:00,HAZARD,ON_ROAD,20
50194,-87.63,41.85,04:00,HAZARD,ON_SHOULDER,71
50195,-87.63,41.85,04:00,HAZARD,Unclassified,4
50196,-87.63,41.85,04:00,HAZARD,WEATHER,2
50197,-87.63,41.85,04:00,JAM,HEAVY_TRAFFIC,10
50198,-87.63,41.85,04:00,JAM,STAND_STILL_TRAFFIC,4
50199,-87.63,41.85,04:00,JAM,Unclassified,6
50200,-87.63,41.85,04:00,ROAD_CLOSED,Unclassified,2
50201,-87.63,41.85,05:00,ACCIDENT,MAJOR,3
50202,-87.63,41.85,05:00,ACCIDENT,Unclassified,2
50203,-87.63,41.85,05:00,HAZARD,ON_ROAD,19
50204,-87.63,41.85,05:00,HAZARD,ON_SHOULDER,37
50205,-87.63,41.85,05:00,HAZARD,Unclassified,3
50206,-87.63,41.85,05:00,HAZARD,WEATHER,1
50207,-87.63,41.85,05:00,JAM,HEAVY_TRAFFIC,7
50208,-87.63,41.85,05:00,JAM,STAND_STILL_TRAFFIC,1
50209,-87.63,41.85,05:00,JAM,Unclassified,2
50210,-87.63,41.85,06:00,ACCIDENT,MAJOR,2
50211,-87.63,41.85,06:00,ACCIDENT,Unclassified,3
50212,-87.63,41.85,06:00,HAZARD,ON_ROAD,14
50213,-87.63,41.85,06:00,HAZARD,ON_SHOULDER,25
50214,-87.63,41.85,06:00,HAZARD,Unclassified,7
50215,-87.63,41.85,06:00,JAM,STAND_STILL_TRAFFIC,1
50216,-87.63,41.85,06:00,JAM,Unclassified,1
50217,-87.63,41.85,06:00,ROAD_CLOSED,CLOSED_EVENT,1
50218,-87.63,41.85,06:00,ROAD_CLOSED,Unclassified,1
50219,-87.63,41.85,07:00,ACCIDENT,MAJOR,4
50220,-87.63,41.85,07:00,ACCIDENT,MINOR,1
50221,-87.63,41.85,07:00,ACCIDENT,Unclassified,2
50222,-87.63,41.85,07:00,HAZARD,ON_ROAD,9
50223,-87.63,41.85,07:00,HAZARD,ON_SHOULDER,19
50224,-87.63,41.85,07:00,HAZARD,Unclassified,1
50225,-87.63,41.85,08:00,ACCIDENT,MAJOR,1
50226,-87.63,41.85,08:00,ACCIDENT,Unclassified,3
50227,-87.63,41.85,08:00,HAZARD,ON_ROAD,6
50228,-87.63,41.85,08:00,HAZARD,ON_SHOULDER,10
50229,-87.63,41.85,08:00,HAZARD,Unclassified,6
50230,-87.63,41.85,08:00,ROAD_CLOSED,CLOSED_EVENT,1
50231,-87.63,41.85,09:00,ACCIDENT,MAJOR,1
50232,-87.63,41.85,09:00,ACCIDENT,Unclassified,2
50233,-87.63,41.85,09:00,HAZARD,ON_ROAD,16
50234,-87.63,41.85,09:00,HAZARD,ON_SHOULDER,17
50235,-87.63,41.85,09:00,HAZARD,Unclassified,3
50236,-87.63,41.85,09:00,JAM,STAND_STILL_TRAFFIC,1
50237,-87.63,41.85,09:00,JAM,Unclassified,4
50238,-87.63,41.85,10:00,ACCIDENT,MAJOR,2
50239,-87.63,41.85,10:00,ACCIDENT,Unclassified,1
50240,-87.63,41.85,10:00,HAZARD,ON_ROAD,15
50241,-87.63,41.85,10:00,HAZARD,ON_SHOULDER,46
50242,-87.63,41.85,10:00,JAM,HEAVY_TRAFFIC,7
50243,-87.63,41.85,10:00,JAM,STAND_STILL_TRAFFIC,4
50244,-87.63,41.85,10:00,JAM,Unclassified,1
50245,-87.63,41.85,10:00,ROAD_CLOSED,Unclassified,2
50246,-87.63,41.85,11:00,ACCIDENT,MAJOR,2
50247,-87.63,41.85,11:00,ACCIDENT,Unclassified,2
50248,-87.63,41.85,11:00,HAZARD,ON_ROAD,14
50249,-87.63,41.85,11:00,HAZARD,ON_SHOULDER,86
50250,-87.63,41.85,11:00,HAZARD,Unclassified,1
50251,-87.63,41.85,11:00,HAZARD,WEATHER,2
50252,-87.63,41.85,11:00,JAM,HEAVY_TRAFFIC,16
50253,-87.63,41.85,11:00,JAM,STAND_STILL_TRAFFIC,9
50254,-87.63,41.85,11:00,JAM,Unclassified,11
50255,-87.63,41.85,11:00,ROAD_CLOSED,Unclassified,1
50256,-87.63,41.85,12:00,ACCIDENT,MAJOR,4
50257,-87.63,41.85,12:00,ACCIDENT,Unclassified,16
50258,-87.63,41.85,12:00,HAZARD,ON_ROAD,46
50259,-87.63,41.85,12:00,HAZARD,ON_SHOULDER,128
50260,-87.63,41.85,12:00,HAZARD,WEATHER,3
50261,-87.63,41.85,12:00,JAM,HEAVY_TRAFFIC,130
50262,-87.63,41.85,12:00,JAM,MODERATE_TRAFFIC,1
