,type,updated_subtype,longitude,latitude,count
2168,HAZARD,ON_SHOULDER,-87.84,41.98,926
2169,HAZARD,ON_SHOULDER,-87.84,41.99,31
2170,HAZARD,ON_SHOULDER,-87.83,41.94,9
2171,HAZARD,ON_SHOULDER,-87.83,41.95,2
2172,HAZARD,ON_SHOULDER,-87.83,41.97,1
2173,HAZARD,ON_SHOULDER,-87.83,41.98,1267
2174,HAZARD,ON_SHOULDER,-87.83,41.99,11
2175,HAZARD,ON_SHOULDER,-87.82,41.94,1
2176,HAZARD,ON_SHOULDER,-87.82,41.95,8
2177,HAZARD,ON_SHOULDER,-87.82,41.98,720
2178,HAZARD,ON_SHOULDER,-87.82,41.99,2
2179,HAZARD,ON_SHOULDER,-87.82,42.0,10
2180,HAZARD,ON_SHOULDER,-87.82,42.01,1
2181,HAZARD,ON_SHOULDER,-87.81,41.92,1
2182,HAZARD,ON_SHOULDER,-87.81,41.93,2
2183,HAZARD,ON_SHOULDER,-87.81,41.94,1
2184,HAZARD,ON_SHOULDER,-87.81,41.95,16
2185,HAZARD,ON_SHOULDER,-87.81,41.97,6
2186,HAZARD,ON_SHOULDER,-87.81,41.98,1162
2187,HAZARD,ON_SHOULDER,-87.81,41.99,7
2188,HAZARD,ON_SHOULDER,-87.81,42.0,6
2189,HAZARD,ON_SHOULDER,-87.81,42.01,2
2190,HAZARD,ON_SHOULDER,-87.81,42.02,1
2191,HAZARD,ON_SHOULDER,-87.8,41.76,2
2192,HAZARD,ON_SHOULDER,-87.8,41.77,5
2193,HAZARD,ON_SHOULDER,-87.8,41.78,21
2194,HAZARD,ON_SHOULDER,-87.8,41.79,37
2195,HAZARD,ON_SHOULDER,-87.8,41.8,244
2196,HAZARD,ON_SHOULDER,-87.8,41.91,1
2197,HAZARD,ON_SHOULDER,-87.8,41.92,4
2198,HAZARD,ON_SHOULDER,-87.8,41.94,2
2199,HAZARD,ON_SHOULDER,-87.8,41.95,6
2200,HAZARD,ON_SHOULDER,-87.8,41.98,1249
2201,HAZARD,ON_SHOULDER,-87.8,41.99,2
2202,HAZARD,ON_SHOULDER,-87.8,42.0,3
2203,HAZARD,ON_SHOULDER,-87.79,41.78,7
2204,HAZARD,ON_SHOULDER,-87.79,41.79,9
2205,HAZARD,ON_SHOULDER,-87.79,41.8,10
2206,HAZARD,ON_SHOULDER,-87.79,41.91,4
2207,HAZARD,ON_SHOULDER,-87.79,41.92,8
2208,HAZARD,ON_SHOULDER,-87.79,41.93,3
2209,HAZARD,ON_SHOULDER,-87.79,41.94,3
2210,HAZARD,ON_SHOULDER,-87.79,41.95,15
2211,HAZARD,ON_SHOULDER,-87.79,41.96,3
2212,HAZARD,ON_SHOULDER,-87.79,41.98,1408
2213,HAZARD,ON_SHOULDER,-87.79,41.99,10
2214,HAZARD,ON_SHOULDER,-87.79,42.0,21
2215,HAZARD,ON_SHOULDER,-87.78,41.78,4
2216,HAZARD,ON_SHOULDER,-87.78,41.79,4
2217,HAZARD,ON_SHOULDER,-87.78,41.87,776
2218,HAZARD,ON_SHOULDER,-87.78,41.91,2
2219,HAZARD,ON_SHOULDER,-87.78,41.92,11
2220,HAZARD,ON_SHOULDER,-87.78,41.93,3
2221,HAZARD,ON_SHOULDER,-87.78,41.94,4
2222,HAZARD,ON_SHOULDER,-87.78,41.95,6
2223,HAZARD,ON_SHOULDER,-87.78,41.96,2
2224,HAZARD,ON_SHOULDER,-87.78,41.97,5
2225,HAZARD,ON_SHOULDER,-87.78,41.98,1758
2226,HAZARD,ON_SHOULDER,-87.78,41.99,2
2227,HAZARD,ON_SHOULDER,-87.78,42.0,57
2228,HAZARD,ON_SHOULDER,-87.78,42.01,4
2229,HAZARD,ON_SHOULDER,-87.77,41.78,1
2230,HAZARD,ON_SHOULDER,-87.77,41.79,6
2231,HAZARD,ON_SHOULDER,-87.77,41.87,1672
2232,HAZARD,ON_SHOULDER,-87.77,41.88,8
2233,HAZARD,ON_SHOULDER,-87.77,41.89,5
2234,HAZARD,ON_SHOULDER,-87.77,41.9,2
2235,HAZARD,ON_SHOULDER,-87.77,41.91,5
2236,HAZARD,ON_SHOULDER,-87.77,41.92,9
2237,HAZARD,ON_SHOULDER,-87.77,41.93,3
2238,HAZARD,ON_SHOULDER,-87.77,41.94,2
2239,HAZARD,ON_SHOULDER,-87.77,41.95,11
2240,HAZARD,ON_SHOULDER,-87.77,41.96,2
2241,HAZARD,ON_SHOULDER,-87.77,41.97,846
2242,HAZARD,ON_SHOULDER,-87.77,41.98,764
2243,HAZARD,ON_SHOULDER,-87.77,41.99,7
2244,HAZARD,ON_SHOULDER,-87.77,42.0,67
2245,HAZARD,ON_SHOULDER,-87.76,41.78,19
2246,HAZARD,ON_SHOULDER,-87.76,41.79,23
2247,HAZARD,ON_SHOULDER,-87.76,41.8,26
2248,HAZARD,ON_SHOULDER,-87.76,41.81,339
2249,HAZARD,ON_SHOULDER,-87.76,41.87,1586
2250,HAZARD,ON_SHOULDER,-87.76,41.88,8
2251,HAZARD,ON_SHOULDER,-87.76,41.89,7
2252,HAZARD,ON_SHOULDER,-87.76,41.9,6
2253,HAZARD,ON_SHOULDER,-87.76,41.91,5
2254,HAZARD,ON_SHOULDER,-87.76,41.92,8
2255,HAZARD,ON_SHOULDER,-87.76,41.93,6
2256,HAZARD,ON_SHOULDER,-87.76,41.94,4
2257,HAZARD,ON_SHOULDER,-87.76,41.95,19
2258,HAZARD,ON_SHOULDER,-87.76,41.96,10
2259,HAZARD,ON_SHOULDER,-87.76,41.97,1351
2260,HAZARD,ON_SHOULDER,-87.76,41.98,12
2261,HAZARD,ON_SHOULDER,-87.76,41.99,10
2262,HAZARD,ON_SHOULDER,-87.76,42.0,18
2263,HAZARD,ON_SHOULDER,-87.76,42.01,1
2264,HAZARD,ON_SHOULDER,-87.75,41.78,9
2265,HAZARD,ON_SHOULDER,-87.75,41.79,20
2266,HAZARD,ON_SHOULDER,-87.75,41.8,4
2267,HAZARD,ON_SHOULDER,-87.75,41.81,516
2268,HAZARD,ON_SHOULDER,-87.75,41.82,924
2269,HAZARD,ON_SHOULDER,-87.75,41.87,2124
2270,HAZARD,ON_SHOULDER,-87.75,41.88,34
2271,HAZARD,ON_SHOULDER,-87.75,41.89,26
2272,HAZARD,ON_SHOULDER,-87.75,41.9,22
2273,HAZARD,ON_SHOULDER,-87.75,41.91,16
2274,HAZARD,ON_SHOULDER,-87.75,41.92,3
2275,HAZARD,ON_SHOULDER,-87.75,41.93,7
2276,HAZARD,ON_SHOULDER,-87.75,41.94,10
2277,HAZARD,ON_SHOULDER,-87.75,41.95,30
2278,HAZARD,ON_SHOULDER,-87.75,41.96,1495
2279,HAZARD,ON_SHOULDER,-87.75,41.97,2788
2280,HAZARD,ON_SHOULDER,-87.75,41.98,1865
2281,HAZARD,ON_SHOULDER,-87.75,41.99,1203
2282,HAZARD,ON_SHOULDER,-87.75,42.0,10
2283,HAZARD,ON_SHOULDER,-87.74,41.74,11
2284,HAZARD,ON_SHOULDER,-87.74,41.75,12
2285,HAZARD,ON_SHOULDER,-87.74,41.77,9
2286,HAZARD,ON_SHOULDER,-87.74,41.78,62
2287,HAZARD,ON_SHOULDER,-87.74,41.79,152
2288,HAZARD,ON_SHOULDER,-87.74,41.8,61
2289,HAZARD,ON_SHOULDER,-87.74,41.81,90
2290,HAZARD,ON_SHOULDER,-87.74,41.82,1706
2291,HAZARD,ON_SHOULDER,-87.74,41.84,13
2292,HAZARD,ON_SHOULDER,-87.74,41.85,23
2293,HAZARD,ON_SHOULDER,-87.74,41.87,1810
2294,HAZARD,ON_SHOULDER,-87.74,41.88,8
2295,HAZARD,ON_SHOULDER,-87.74,41.89,10
2296,HAZARD,ON_SHOULDER,-87.74,41.9,9
2297,HAZARD,ON_SHOULDER,-87.74,41.91,12
2298,HAZARD,ON_SHOULDER,-87.74,41.92,4
2299,HAZARD,ON_SHOULDER,-87.74,41.93,3
2300,HAZARD,ON_SHOULDER,-87.74,41.94,5
2301,HAZARD,ON_SHOULDER,-87.74,41.95,26
2302,HAZARD,ON_SHOULDER,-87.74,41.96,2158
2303,HAZARD,ON_SHOULDER,-87.74,41.97,6
2304,HAZARD,ON_SHOULDER,-87.74,41.98,31
2305,HAZARD,ON_SHOULDER,-87.74,41.99,14
2306,HAZARD,ON_SHOULDER,-87.74,42.0,5
2307,HAZARD,ON_SHOULDER,-87.73,41.74,3
2308,HAZARD,ON_SHOULDER,-87.73,41.75,9
2309,HAZARD,ON_SHOULDER,-87.73,41.77,1
2310,HAZARD,ON_SHOULDER,-87.73,41.78,3
2311,HAZARD,ON_SHOULDER,-87.73,41.79,3
2312,HAZARD,ON_SHOULDER,-87.73,41.8,4
2313,HAZARD,ON_SHOULDER,-87.73,41.81,3
2314,HAZARD,ON_SHOULDER,-87.73,41.82,2352
2315,HAZARD,ON_SHOULDER,-87.73,41.83,3
2316,HAZARD,ON_SHOULDER,-87.73,41.84,10
2317,HAZARD,ON_SHOULDER,-87.73,41.85,28
2318,HAZARD,ON_SHOULDER,-87.73,41.86,2
2319,HAZARD,ON_SHOULDER,-87.73,41.87,2350
2320,HAZARD,ON_SHOULDER,-87.73,41.88,4
2321,HAZARD,ON_SHOULDER,-87.73,41.89,6
2322,HAZARD,ON_SHOULDER,-87.73,41.9,8
2323,HAZARD,ON_SHOULDER,-87.73,41.91,8
2324,HAZARD,ON_SHOULDER,-87.73,41.92,11
2325,HAZARD,ON_SHOULDER,-87.73,41.93,6
2326,HAZARD,ON_SHOULDER,-87.73,41.94,17
2327,HAZARD,ON_SHOULDER,-87.73,41.95,1438
2328,HAZARD,ON_SHOULDER,-87.73,41.96,406
2329,HAZARD,ON_SHOULDER,-87.73,41.97,17
2330,HAZARD,ON_SHOULDER,-87.73,41.98,36
2331,HAZARD,ON_SHOULDER,-87.73,41.99,36
2332,HAZARD,ON_SHOULDER,-87.73,42.0,12
2333,HAZARD,ON_SHOULDER,-87.72,41.69,1
2334,HAZARD,ON_SHOULDER,-87.72,41.74,4
2335,HAZARD,ON_SHOULDER,-87.72,41.75,12
2336,HAZARD,ON_SHOULDER,-87.72,41.77,6
2337,HAZARD,ON_SHOULDER,-87.72,41.78,5
2338,HAZARD,ON_SHOULDER,-87.72,41.79,9
2339,HAZARD,ON_SHOULDER,-87.72,41.8,17
2340,HAZARD,ON_SHOULDER,-87.72,41.81,28
2341,HAZARD,ON_SHOULDER,-87.72,41.82,1796
2342,HAZARD,ON_SHOULDER,-87.72,41.83,633
2343,HAZARD,ON_SHOULDER,-87.72,41.84,5
2344,HAZARD,ON_SHOULDER,-87.72,41.85,21
2345,HAZARD,ON_SHOULDER,-87.72,41.86,3
2346,HAZARD,ON_SHOULDER,-87.72,41.87,1826
2347,HAZARD,ON_SHOULDER,-87.72,41.88,32
2348,HAZARD,ON_SHOULDER,-87.72,41.89,4
2349,HAZARD,ON_SHOULDER,-87.72,41.9,9
2350,HAZARD,ON_SHOULDER,-87.72,41.91,6
2351,HAZARD,ON_SHOULDER,-87.72,41.92,3
2352,HAZARD,ON_SHOULDER,-87.72,41.93,7
2353,HAZARD,ON_SHOULDER,-87.72,41.94,653
2354,HAZARD,ON_SHOULDER,-87.72,41.95,1879
2355,HAZARD,ON_SHOULDER,-87.72,41.96,8
2356,HAZARD,ON_SHOULDER,-87.72,41.97,6
2357,HAZARD,ON_SHOULDER,-87.72,41.98,40
2358,HAZARD,ON_SHOULDER,-87.72,41.99,17
2359,HAZARD,ON_SHOULDER,-87.72,42.0,7
2360,HAZARD,ON_SHOULDER,-87.71,41.69,4
2361,HAZARD,ON_SHOULDER,-87.71,41.74,14
2362,HAZARD,ON_SHOULDER,-87.71,41.75,7
2363,HAZARD,ON_SHOULDER,-87.71,41.76,1
2364,HAZARD,ON_SHOULDER,-87.71,41.77,4
2365,HAZARD,ON_SHOULDER,-87.71,41.79,2
2366,HAZARD,ON_SHOULDER,-87.71,41.8,2
2367,HAZARD,ON_SHOULDER,-87.71,41.81,10
2368,HAZARD,ON_SHOULDER,-87.71,41.83,2006
2369,HAZARD,ON_SHOULDER,-87.71,41.84,7
2370,HAZARD,ON_SHOULDER,-87.71,41.85,11
2371,HAZARD,ON_SHOULDER,-87.71,41.86,5
2372,HAZARD,ON_SHOULDER,-87.71,41.87,1732
2373,HAZARD,ON_SHOULDER,-87.71,41.88,9
2374,HAZARD,ON_SHOULDER,-87.71,41.89,4
2375,HAZARD,ON_SHOULDER,-87.71,41.9,17
2376,HAZARD,ON_SHOULDER,-87.71,41.91,12
2377,HAZARD,ON_SHOULDER,-87.71,41.92,14
2378,HAZARD,ON_SHOULDER,-87.71,41.93,28
2379,HAZARD,ON_SHOULDER,-87.71,41.94,1839
2380,HAZARD,ON_SHOULDER,-87.71,41.95,47
2381,HAZARD,ON_SHOULDER,-87.71,41.96,13
2382,HAZARD,ON_SHOULDER,-87.71,41.97,21
2383,HAZARD,ON_SHOULDER,-87.71,41.98,42
2384,HAZARD,ON_SHOULDER,-87.71,41.99,34
2385,HAZARD,ON_SHOULDER,-87.71,42.0,7
2386,HAZARD,ON_SHOULDER,-87.71,42.01,4
2387,HAZARD,ON_SHOULDER,-87.71,42.02,1
2388,HAZARD,ON_SHOULDER,-87.7,41.69,2
2389,HAZARD,ON_SHOULDER,-87.7,41.74,8
2390,HAZARD,ON_SHOULDER,-87.7,41.75,16
2391,HAZARD,ON_SHOULDER,-87.7,41.78,1
2392,HAZARD,ON_SHOULDER,-87.7,41.79,3
2393,HAZARD,ON_SHOULDER,-87.7,41.8,7
2394,HAZARD,ON_SHOULDER,-87.7,41.81,10
2395,HAZARD,ON_SHOULDER,-87.7,41.82,21
2396,HAZARD,ON_SHOULDER,-87.7,41.83,1525
2397,HAZARD,ON_SHOULDER,-87.7,41.84,28
2398,HAZARD,ON_SHOULDER,-87.7,41.85,23
2399,HAZARD,ON_SHOULDER,-87.7,41.86,16
2400,HAZARD,ON_SHOULDER,-87.7,41.87,521
2401,HAZARD,ON_SHOULDER,-87.7,41.88,1260
2402,HAZARD,ON_SHOULDER,-87.7,41.89,24
2403,HAZARD,ON_SHOULDER,-87.7,41.9,37
2404,HAZARD,ON_SHOULDER,-87.7,41.91,27
2405,HAZARD,ON_SHOULDER,-87.7,41.92,26
2406,HAZARD,ON_SHOULDER,-87.7,41.93,1212
2407,HAZARD,ON_SHOULDER,-87.7,41.94,887
2408,HAZARD,ON_SHOULDER,-87.7,41.95,46
2409,HAZARD,ON_SHOULDER,-87.7,41.96,4
2410,HAZARD,ON_SHOULDER,-87.7,41.97,20
2411,HAZARD,ON_SHOULDER,-87.7,41.98,30
2412,HAZARD,ON_SHOULDER,-87.7,41.99,21
2413,HAZARD,ON_SHOULDER,-87.7,42.0,8
2414,HAZARD,ON_SHOULDER,-87.7,42.01,9
2415,HAZARD,ON_SHOULDER,-87.69,41.69,2
2416,HAZARD,ON_SHOULDER,-87.69,41.71,2
2417,HAZARD,ON_SHOULDER,-87.69,41.74,2
2418,HAZARD,ON_SHOULDER,-87.69,41.75,6
2419,HAZARD,ON_SHOULDER,-87.69,41.76,5
2420,HAZARD,ON_SHOULDER,-87.69,41.77,1
2421,HAZARD,ON_SHOULDER,-87.69,41.78,1
2422,HAZARD,ON_SHOULDER,-87.69,41.79,1
2423,HAZARD,ON_SHOULDER,-87.69,41.8,2
2424,HAZARD,ON_SHOULDER,-87.69,41.81,2
2425,HAZARD,ON_SHOULDER,-87.69,41.82,6
2426,HAZARD,ON_SHOULDER,-87.69,41.83,1022
2427,HAZARD,ON_SHOULDER,-87.69,41.84,167
2428,HAZARD,ON_SHOULDER,-87.69,41.85,25
2429,HAZARD,ON_SHOULDER,-87.69,41.86,20
2430,HAZARD,ON_SHOULDER,-87.69,41.87,21
2431,HAZARD,ON_SHOULDER,-87.69,41.88,1583
2432,HAZARD,ON_SHOULDER,-87.69,41.89,27
2433,HAZARD,ON_SHOULDER,-87.69,41.9,14
2434,HAZARD,ON_SHOULDER,-87.69,41.91,19
2435,HAZARD,ON_SHOULDER,-87.69,41.92,24
2436,HAZARD,ON_SHOULDER,-87.69,41.93,2042
2437,HAZARD,ON_SHOULDER,-87.69,41.94,30
2438,HAZARD,ON_SHOULDER,-87.69,41.95,20
2439,HAZARD,ON_SHOULDER,-87.69,41.96,9
2440,HAZARD,ON_SHOULDER,-87.69,41.97,33
2441,HAZARD,ON_SHOULDER,-87.69,41.98,45
2442,HAZARD,ON_SHOULDER,-87.69,41.99,83
2443,HAZARD,ON_SHOULDER,-87.69,42.0,10
2444,HAZARD,ON_SHOULDER,-87.69,42.01,6
2445,HAZARD,ON_SHOULDER,-87.69,42.02,2
2446,HAZARD,ON_SHOULDER,-87.68,41.69,7
2447,HAZARD,ON_SHOULDER,-87.68,41.7,4
2448,HAZARD,ON_SHOULDER,-87.68,41.71,2
2449,HAZARD,ON_SHOULDER,-87.68,41.72,3
2450,HAZARD,ON_SHOULDER,-87.68,41.74,9
2451,HAZARD,ON_SHOULDER,-87.68,41.76,9
2452,HAZARD,ON_SHOULDER,-87.68,41.77,12
2453,HAZARD,ON_SHOULDER,-87.68,41.78,7
2454,HAZARD,ON_SHOULDER,-87.68,41.79,29
2455,HAZARD,ON_SHOULDER,-87.68,41.8,21
2456,HAZARD,ON_SHOULDER,-87.68,41.81,24
2457,HAZARD,ON_SHOULDER,-87.68,41.82,74
2458,HAZARD,ON_SHOULDER,-87.68,41.83,49
2459,HAZARD,ON_SHOULDER,-87.68,41.84,1317
2460,HAZARD,ON_SHOULDER,-87.68,41.85,53
2461,HAZARD,ON_SHOULDER,-87.68,41.86,48
2462,HAZARD,ON_SHOULDER,-87.68,41.87,42
2463,HAZARD,ON_SHOULDER,-87.68,41.88,1910
2464,HAZARD,ON_SHOULDER,-87.68,41.89,5
2465,HAZARD,ON_SHOULDER,-87.68,41.9,16
2466,HAZARD,ON_SHOULDER,-87.68,41.91,18
2467,HAZARD,ON_SHOULDER,-87.68,41.92,1249
2468,HAZARD,ON_SHOULDER,-87.68,41.93,356
2469,HAZARD,ON_SHOULDER,-87.68,41.94,9
2470,HAZARD,ON_SHOULDER,-87.68,41.95,26
2471,HAZARD,ON_SHOULDER,-87.68,41.96,9
2472,HAZARD,ON_SHOULDER,-87.68,41.97,7
2473,HAZARD,ON_SHOULDER,-87.68,41.98,17
2474,HAZARD,ON_SHOULDER,-87.68,41.99,43
2475,HAZARD,ON_SHOULDER,-87.68,42.0,14
2476,HAZARD,ON_SHOULDER,-87.68,42.01,10
2477,HAZARD,ON_SHOULDER,-87.68,42.02,6
2478,HAZARD,ON_SHOULDER,-87.67,41.68,3
2479,HAZARD,ON_SHOULDER,-87.67,41.69,15
2480,HAZARD,ON_SHOULDER,-87.67,41.7,2
2481,HAZARD,ON_SHOULDER,-87.67,41.71,4
2482,HAZARD,ON_SHOULDER,-87.67,41.72,9
2483,HAZARD,ON_SHOULDER,-87.67,41.73,1
2484,HAZARD,ON_SHOULDER,-87.67,41.74,8
2485,HAZARD,ON_SHOULDER,-87.67,41.76,3
2486,HAZARD,ON_SHOULDER,-87.67,41.77,5
2487,HAZARD,ON_SHOULDER,-87.67,41.78,3
2488,HAZARD,ON_SHOULDER,-87.67,41.79,4
2489,HAZARD,ON_SHOULDER,-87.67,41.8,3
2490,HAZARD,ON_SHOULDER,-87.67,41.81,3
2491,HAZARD,ON_SHOULDER,-87.67,41.82,13
2492,HAZARD,ON_SHOULDER,-87.67,41.83,12
2493,HAZARD,ON_SHOULDER,-87.67,41.84,1312
2494,HAZARD,ON_SHOULDER,-87.67,41.85,47
2495,HAZARD,ON_SHOULDER,-87.67,41.86,36
2496,HAZARD,ON_SHOULDER,-87.67,41.87,31
2497,HAZARD,ON_SHOULDER,-87.67,41.88,2033
2498,HAZARD,ON_SHOULDER,-87.67,41.89,11
2499,HAZARD,ON_SHOULDER,-87.67,41.9,25
2500,HAZARD,ON_SHOULDER,-87.67,41.91,894
2501,HAZARD,ON_SHOULDER,-87.67,41.92,1502
2502,HAZARD,ON_SHOULDER,-87.67,41.93,40
2503,HAZARD,ON_SHOULDER,-87.67,41.94,24
2504,HAZARD,ON_SHOULDER,-87.67,41.95,27
2505,HAZARD,ON_SHOULDER,-87.67,41.96,28
2506,HAZARD,ON_SHOULDER,-87.67,41.97,44
2507,HAZARD,ON_SHOULDER,-87.67,41.98,16
2508,HAZARD,ON_SHOULDER,-87.67,41.99,98
2509,HAZARD,ON_SHOULDER,-87.67,42.0,13
2510,HAZARD,ON_SHOULDER,-87.67,42.01,7
2511,HAZARD,ON_SHOULDER,-87.67,42.02,24
2512,HAZARD,ON_SHOULDER,-87.66,41.68,30
2513,HAZARD,ON_SHOULDER,-87.66,41.69,165
2514,HAZARD,ON_SHOULDER,-87.66,41.7,52
2515,HAZARD,ON_SHOULDER,-87.66,41.71,8
2516,HAZARD,ON_SHOULDER,-87.66,41.72,7
2517,HAZARD,ON_SHOULDER,-87.66,41.73,5
2518,HAZARD,ON_SHOULDER,-87.66,41.74,6
2519,HAZARD,ON_SHOULDER,-87.66,41.75,4
2520,HAZARD,ON_SHOULDER,-87.66,41.76,6
2521,HAZARD,ON_SHOULDER,-87.66,41.77,6
2522,HAZARD,ON_SHOULDER,-87.66,41.78,1
2523,HAZARD,ON_SHOULDER,-87.66,41.79,11
2524,HAZARD,ON_SHOULDER,-87.66,41.8,2
2525,HAZARD,ON_SHOULDER,-87.66,41.81,11
2526,HAZARD,ON_SHOULDER,-87.66,41.82,13
2527,HAZARD,ON_SHOULDER,-87.66,41.83,1
2528,HAZARD,ON_SHOULDER,-87.66,41.84,1780
2529,HAZARD,ON_SHOULDER,-87.66,41.85,15
2530,HAZARD,ON_SHOULDER,-87.66,41.86,11
2531,HAZARD,ON_SHOULDER,-87.66,41.87,10
2532,HAZARD,ON_SHOULDER,-87.66,41.88,2015
2533,HAZARD,ON_SHOULDER,-87.66,41.89,560
2534,HAZARD,ON_SHOULDER,-87.66,41.9,2460
2535,HAZARD,ON_SHOULDER,-87.66,41.91,1551
2536,HAZARD,ON_SHOULDER,-87.66,41.92,11
2537,HAZARD,ON_SHOULDER,-87.66,41.93,15
2538,HAZARD,ON_SHOULDER,-87.66,41.94,22
2539,HAZARD,ON_SHOULDER,-87.66,41.95,23
2540,HAZARD,ON_SHOULDER,-87.66,41.96,5
2541,HAZARD,ON_SHOULDER,-87.66,41.97,35
2542,HAZARD,ON_SHOULDER,-87.66,41.98,50
2543,HAZARD,ON_SHOULDER,-87.66,41.99,436
2544,HAZARD,ON_SHOULDER,-87.66,42.0,133
2545,HAZARD,ON_SHOULDER,-87.66,42.01,25
2546,HAZARD,ON_SHOULDER,-87.66,42.02,1
2547,HAZARD,ON_SHOULDER,-87.65,41.7,1
2548,HAZARD,ON_SHOULDER,-87.65,41.71,59
2549,HAZARD,ON_SHOULDER,-87.65,41.72,11
2550,HAZARD,ON_SHOULDER,-87.65,41.73,1
2551,HAZARD,ON_SHOULDER,-87.65,41.74,6
2552,HAZARD,ON_SHOULDER,-87.65,41.76,1
2553,HAZARD,ON_SHOULDER,-87.65,41.77,4
2554,HAZARD,ON_SHOULDER,-87.65,41.78,2
2555,HAZARD,ON_SHOULDER,-87.65,41.79,11
2556,HAZARD,ON_SHOULDER,-87.65,41.8,4
2557,HAZARD,ON_SHOULDER,-87.65,41.81,6
2558,HAZARD,ON_SHOULDER,-87.65,41.82,5
2559,HAZARD,ON_SHOULDER,-87.65,41.83,6
2560,HAZARD,ON_SHOULDER,-87.65,41.84,621
2561,HAZARD,ON_SHOULDER,-87.65,41.85,1349
2562,HAZARD,ON_SHOULDER,-87.65,41.86,37
2563,HAZARD,ON_SHOULDER,-87.65,41.87,1262
2564,HAZARD,ON_SHOULDER,-87.65,41.88,2826
2565,HAZARD,ON_SHOULDER,-87.65,41.89,2877
2566,HAZARD,ON_SHOULDER,-87.65,41.9,41
2567,HAZARD,ON_SHOULDER,-87.65,41.91,42
2568,HAZARD,ON_SHOULDER,-87.65,41.92,13
2569,HAZARD,ON_SHOULDER,-87.65,41.93,18
2570,HAZARD,ON_SHOULDER,-87.65,41.94,17
2571,HAZARD,ON_SHOULDER,-87.65,41.95,47
2572,HAZARD,ON_SHOULDER,-87.65,41.96,271
2573,HAZARD,ON_SHOULDER,-87.65,41.97,188
2574,HAZARD,ON_SHOULDER,-87.65,41.98,511
2575,HAZARD,ON_SHOULDER,-87.65,41.99,31
2576,HAZARD,ON_SHOULDER,-87.64,41.66,5
2577,HAZARD,ON_SHOULDER,-87.64,41.67,2
2578,HAZARD,ON_SHOULDER,-87.64,41.68,3
2579,HAZARD,ON_SHOULDER,-87.64,41.69,3
2580,HAZARD,ON_SHOULDER,-87.64,41.7,2
2581,HAZARD,ON_SHOULDER,-87.64,41.71,80
2582,HAZARD,ON_SHOULDER,-87.64,41.72,70
2583,HAZARD,ON_SHOULDER,-87.64,41.73,1
2584,HAZARD,ON_SHOULDER,-87.64,41.74,10
2585,HAZARD,ON_SHOULDER,-87.64,41.75,6
2586,HAZARD,ON_SHOULDER,-87.64,41.76,4
2587,HAZARD,ON_SHOULDER,-87.64,41.77,5
2588,HAZARD,ON_SHOULDER,-87.64,41.78,5
2589,HAZARD,ON_SHOULDER,-87.64,41.79,24
2590,HAZARD,ON_SHOULDER,-87.64,41.8,1
2591,HAZARD,ON_SHOULDER,-87.64,41.81,5
2592,HAZARD,ON_SHOULDER,-87.64,41.82,5
2593,HAZARD,ON_SHOULDER,-87.64,41.83,7
2594,HAZARD,ON_SHOULDER,-87.64,41.84,2
2595,HAZARD,ON_SHOULDER,-87.64,41.85,2079
2596,HAZARD,ON_SHOULDER,-87.64,41.86,1123
2597,HAZARD,ON_SHOULDER,-87.64,41.87,2464
2598,HAZARD,ON_SHOULDER,-87.64,41.88,652
2599,HAZARD,ON_SHOULDER,-87.64,41.89,351
2600,HAZARD,ON_SHOULDER,-87.64,41.9,13
2601,HAZARD,ON_SHOULDER,-87.64,41.91,12
2602,HAZARD,ON_SHOULDER,-87.64,41.92,17
2603,HAZARD,ON_SHOULDER,-87.64,41.93,27
2604,HAZARD,ON_SHOULDER,-87.64,41.94,319
2605,HAZARD,ON_SHOULDER,-87.64,41.95,389
2606,HAZARD,ON_SHOULDER,-87.64,41.96,24
2607,HAZARD,ON_SHOULDER,-87.63,41.66,8
2608,HAZARD,ON_SHOULDER,-87.63,41.69,1
2609,HAZARD,ON_SHOULDER,-87.63,41.7,1
2610,HAZARD,ON_SHOULDER,-87.63,41.71,164
2611,HAZARD,ON_SHOULDER,-87.63,41.72,333
2612,HAZARD,ON_SHOULDER,-87.63,41.73,18
2613,HAZARD,ON_SHOULDER,-87.63,41.74,1254
2614,HAZARD,ON_SHOULDER,-87.63,41.75,1134
2615,HAZARD,ON_SHOULDER,-87.63,41.76,2107
2616,HAZARD,ON_SHOULDER,-87.63,41.77,1724
2617,HAZARD,ON_SHOULDER,-87.63,41.78,2449
2618,HAZARD,ON_SHOULDER,-87.63,41.79,2754
2619,HAZARD,ON_SHOULDER,-87.63,41.8,2816
2620,HAZARD,ON_SHOULDER,-87.63,41.81,2641
2621,HAZARD,ON_SHOULDER,-87.63,41.82,3208
2622,HAZARD,ON_SHOULDER,-87.63,41.83,2704
2623,HAZARD,ON_SHOULDER,-87.63,41.84,3388
2624,HAZARD,ON_SHOULDER,-87.63,41.85,2441
2625,HAZARD,ON_SHOULDER,-87.63,41.86,64
2626,HAZARD,ON_SHOULDER,-87.63,41.87,73
2627,HAZARD,ON_SHOULDER,-87.63,41.88,242
2628,HAZARD,ON_SHOULDER,-87.63,41.89,110
2629,HAZARD,ON_SHOULDER,-87.63,41.9,42
2630,HAZARD,ON_SHOULDER,-87.63,41.91,636
2631,HAZARD,ON_SHOULDER,-87.63,41.92,796
